filepath,valid,width,height,channels,file_size_bytes,color_mode,error,label,dataset,filename,file_hash
E:\AMIT AI\Face Mask & Emotion detection\happy\9063.jpg,True,48,48,1,1459,L,,happy,emotion,9063.jpg,112840c0d0e96dc800b1d5d7c92c1b6a
E:\AMIT AI\Face Mask & Emotion detection\happy\9077.jpg,True,48,48,1,1656,L,,happy,emotion,9077.jpg,fdba74d69833bbcecc8b1d284340d688
E:\AMIT AI\Face Mask & Emotion detection\happy\9078.jpg,True,48,48,1,1536,L,,happy,emotion,9078.jpg,3fbec71a967cee9385828a774a2b1120
E:\AMIT AI\Face Mask & Emotion detection\happy\9079.jpg,True,48,48,1,1645,L,,happy,emotion,9079.jpg,fefc1ff4f80a73bc84a978c9359da2ee
E:\AMIT AI\Face Mask & Emotion detection\happy\9081.jpg,True,48,48,1,1624,L,,happy,emotion,9081.jpg,615c2a48223dbbcdd55d2ff9ba75e8c5
E:\AMIT AI\Face Mask & Emotion detection\happy\9084.jpg,True,48,48,1,1649,L,,happy,emotion,9084.jpg,0e9d7a7a4ca81ee004cdb94e90c79381
E:\AMIT AI\Face Mask & Emotion detection\happy\9086.jpg,True,48,48,1,1537,L,,happy,emotion,9086.jpg,db1fa497d58267b06dbef811ca9dc4ee
E:\AMIT AI\Face Mask & Emotion detection\happy\9096.jpg,True,48,48,1,1591,L,,happy,emotion,9096.jpg,06905cc40c036fea315d18f974f39079
E:\AMIT AI\Face Mask & Emotion detection\happy\9107.jpg,True,48,48,1,1537,L,,happy,emotion,9107.jpg,5fd5c168e2c1dab8169ca7147e0eb144
E:\AMIT AI\Face Mask & Emotion detection\happy\9111.jpg,True,48,48,1,1322,L,,happy,emotion,9111.jpg,f40b6b873c5916530bcc7ca16f9fdbcf
E:\AMIT AI\Face Mask & Emotion detection\happy\9112.jpg,True,48,48,1,1544,L,,happy,emotion,9112.jpg,6b17a913a9e378b2a781d51b3682d6fe
E:\AMIT AI\Face Mask & Emotion detection\happy\9113.jpg,True,48,48,1,1650,L,,happy,emotion,9113.jpg,5e7cfe93b293d898b5e1e8798b1b63ab
E:\AMIT AI\Face Mask & Emotion detection\happy\9114.jpg,True,48,48,1,1388,L,,happy,emotion,9114.jpg,5cdbbe4330de4e8ab411d5e5a6a0da40
E:\AMIT AI\Face Mask & Emotion detection\happy\9116.jpg,True,48,48,1,1636,L,,happy,emotion,9116.jpg,fd977813c49613bd7d2384bfc2023053
E:\AMIT AI\Face Mask & Emotion detection\happy\9120.jpg,True,48,48,1,1770,L,,happy,emotion,9120.jpg,711865c05f04b8f7a0f8554d23b7e1ab
E:\AMIT AI\Face Mask & Emotion detection\happy\9122.jpg,True,48,48,1,1318,L,,happy,emotion,9122.jpg,4dcbe4f488be68ad5a5082098ed46fe8
E:\AMIT AI\Face Mask & Emotion detection\happy\9123.jpg,True,48,48,1,1649,L,,happy,emotion,9123.jpg,50593ead4d346db82a688b94c197d444
E:\AMIT AI\Face Mask & Emotion detection\happy\9125.jpg,True,48,48,1,1598,L,,happy,emotion,9125.jpg,1ece5a6f840cbae36fb56a18394714d7
E:\AMIT AI\Face Mask & Emotion detection\happy\9129.jpg,True,48,48,1,1594,L,,happy,emotion,9129.jpg,b06eb7f8aa05a7b854531f8c738f6f31
E:\AMIT AI\Face Mask & Emotion detection\happy\9131.jpg,True,48,48,1,1684,L,,happy,emotion,9131.jpg,7c791873ebcb194518a48f828f97dea1
E:\AMIT AI\Face Mask & Emotion detection\happy\9133.jpg,True,48,48,1,1589,L,,happy,emotion,9133.jpg,71e7be4446994228b988210a631a142f
E:\AMIT AI\Face Mask & Emotion detection\happy\9134.jpg,True,48,48,1,1779,L,,happy,emotion,9134.jpg,0e676e8fb1af367e314020e3fc84abfb
E:\AMIT AI\Face Mask & Emotion detection\happy\9135.jpg,True,48,48,1,1566,L,,happy,emotion,9135.jpg,072386aa670dff3df5a462ba3b04b7f2
E:\AMIT AI\Face Mask & Emotion detection\happy\9139.jpg,True,48,48,1,1752,L,,happy,emotion,9139.jpg,da790d856d519a496cf22d84524f8d68
E:\AMIT AI\Face Mask & Emotion detection\happy\9144.jpg,True,48,48,1,1753,L,,happy,emotion,9144.jpg,c3406062cb721dc6acace67215bbffdf
E:\AMIT AI\Face Mask & Emotion detection\happy\9146.jpg,True,48,48,1,1669,L,,happy,emotion,9146.jpg,3555a408dccefd97983be3eed1446537
E:\AMIT AI\Face Mask & Emotion detection\happy\9155.jpg,True,48,48,1,1730,L,,happy,emotion,9155.jpg,5ced18b22444a3625ca76fba59c88b5f
E:\AMIT AI\Face Mask & Emotion detection\happy\9160.jpg,True,48,48,1,1481,L,,happy,emotion,9160.jpg,a7f966511d9e35c4ded79b616d8f1b04
E:\AMIT AI\Face Mask & Emotion detection\happy\9163.jpg,True,48,48,1,1355,L,,happy,emotion,9163.jpg,952051721c8e5efa7ef06bb734eeeee8
E:\AMIT AI\Face Mask & Emotion detection\happy\9165.jpg,True,48,48,1,1801,L,,happy,emotion,9165.jpg,267f33f5dee8935c061cc2ee5141786e
E:\AMIT AI\Face Mask & Emotion detection\happy\9166.jpg,True,48,48,1,1781,L,,happy,emotion,9166.jpg,1182dd3fa79ea6f82fe8e85dc99d5614
E:\AMIT AI\Face Mask & Emotion detection\happy\9169.jpg,True,48,48,1,1593,L,,happy,emotion,9169.jpg,325ba79429f9c90d007d27264f3aab88
E:\AMIT AI\Face Mask & Emotion detection\happy\9178.jpg,True,48,48,1,1591,L,,happy,emotion,9178.jpg,e0da09c8618107325d2a073c8c98d0b8
E:\AMIT AI\Face Mask & Emotion detection\happy\9184.jpg,True,48,48,1,1388,L,,happy,emotion,9184.jpg,584fa474e1b22eb99d087dc6704d532d
E:\AMIT AI\Face Mask & Emotion detection\happy\9192.jpg,True,48,48,1,1600,L,,happy,emotion,9192.jpg,2de83dd8b4c68d25c87dfebbdbf24b3a
E:\AMIT AI\Face Mask & Emotion detection\happy\9197.jpg,True,48,48,1,1518,L,,happy,emotion,9197.jpg,7960220bb40a95c7e8375018d6ebdace
E:\AMIT AI\Face Mask & Emotion detection\happy\9212.jpg,True,48,48,1,1535,L,,happy,emotion,9212.jpg,2db338edcf034406b3319050b4502da6
E:\AMIT AI\Face Mask & Emotion detection\happy\9220.jpg,True,48,48,1,1661,L,,happy,emotion,9220.jpg,8b6826fdcc673d4b83c6ed8d6a58e61e
E:\AMIT AI\Face Mask & Emotion detection\happy\9242.jpg,True,48,48,1,1735,L,,happy,emotion,9242.jpg,3cce20584e5f42302d36be904abff15d
E:\AMIT AI\Face Mask & Emotion detection\happy\9248.jpg,True,48,48,1,1569,L,,happy,emotion,9248.jpg,b151184984e08d5e7d14305d8535ac49
E:\AMIT AI\Face Mask & Emotion detection\happy\9255.jpg,True,48,48,1,1496,L,,happy,emotion,9255.jpg,6d7dcb7b46c4a09776d55488266ec532
E:\AMIT AI\Face Mask & Emotion detection\happy\9257.jpg,True,48,48,1,1601,L,,happy,emotion,9257.jpg,3b37036253e782384eb8a388946584b6
E:\AMIT AI\Face Mask & Emotion detection\happy\9264.jpg,True,48,48,1,1512,L,,happy,emotion,9264.jpg,b544b6a7620bd54fb25b973ef5ea4680
E:\AMIT AI\Face Mask & Emotion detection\happy\9268.jpg,True,48,48,1,1573,L,,happy,emotion,9268.jpg,c42a3bb5ea678cee14f93570945fbc58
E:\AMIT AI\Face Mask & Emotion detection\happy\9269.jpg,True,48,48,1,1246,L,,happy,emotion,9269.jpg,95012f429acbec1c566eb4bf021abc8d
E:\AMIT AI\Face Mask & Emotion detection\happy\9274.jpg,True,48,48,1,1528,L,,happy,emotion,9274.jpg,da04bb6d9c4803b7a55a61842c13ccce
E:\AMIT AI\Face Mask & Emotion detection\happy\9278.jpg,True,48,48,1,1636,L,,happy,emotion,9278.jpg,ac288d65280a3f32f7f09de1338d697b
E:\AMIT AI\Face Mask & Emotion detection\happy\9279.jpg,True,48,48,1,1670,L,,happy,emotion,9279.jpg,49aef704eb180fb894d9771aefb250b9
E:\AMIT AI\Face Mask & Emotion detection\happy\9284.jpg,True,48,48,1,1508,L,,happy,emotion,9284.jpg,5fc836eee099923331610202e35699e9
E:\AMIT AI\Face Mask & Emotion detection\happy\9290.jpg,True,48,48,1,1650,L,,happy,emotion,9290.jpg,cf0e4c2162cee08ff9d83cbd46d55f05
E:\AMIT AI\Face Mask & Emotion detection\happy\9294.jpg,True,48,48,1,1574,L,,happy,emotion,9294.jpg,50998e7c426ad2ce8d49677c115055c1
E:\AMIT AI\Face Mask & Emotion detection\happy\9296.jpg,True,48,48,1,1632,L,,happy,emotion,9296.jpg,d494a269947b4cd2af506bf6a216ece4
E:\AMIT AI\Face Mask & Emotion detection\happy\9298.jpg,True,48,48,1,1718,L,,happy,emotion,9298.jpg,94c501148ea5bb95ba8817c579d5619a
E:\AMIT AI\Face Mask & Emotion detection\happy\9300.jpg,True,48,48,1,1528,L,,happy,emotion,9300.jpg,e1512fb245f28fb0bb9a661d3892598b
E:\AMIT AI\Face Mask & Emotion detection\happy\9301.jpg,True,48,48,1,1679,L,,happy,emotion,9301.jpg,b1091d40ba315f693cb53d4f81f0a83b
E:\AMIT AI\Face Mask & Emotion detection\happy\9310.jpg,True,48,48,1,1541,L,,happy,emotion,9310.jpg,e2029a18953c9429b1ba7ff1bc620798
E:\AMIT AI\Face Mask & Emotion detection\happy\9311.jpg,True,48,48,1,1457,L,,happy,emotion,9311.jpg,5b743b402bfd6e536f75a2b6d39b7649
E:\AMIT AI\Face Mask & Emotion detection\happy\9312.jpg,True,48,48,1,1705,L,,happy,emotion,9312.jpg,f28d06ab64c859f59c286889ed7afc28
E:\AMIT AI\Face Mask & Emotion detection\happy\9315.jpg,True,48,48,1,1661,L,,happy,emotion,9315.jpg,7485e97a33472ba74c6ba231963b0fe6
E:\AMIT AI\Face Mask & Emotion detection\happy\9319.jpg,True,48,48,1,1262,L,,happy,emotion,9319.jpg,882f8a71f706252e19d180005efaf811
E:\AMIT AI\Face Mask & Emotion detection\happy\9321.jpg,True,48,48,1,1711,L,,happy,emotion,9321.jpg,4f6af176ba44d6f70b1b74896d31d579
E:\AMIT AI\Face Mask & Emotion detection\happy\9322.jpg,True,48,48,1,1400,L,,happy,emotion,9322.jpg,5c4875d205377e80c3a1a32b28e1f4bc
E:\AMIT AI\Face Mask & Emotion detection\happy\9326.jpg,True,48,48,1,1516,L,,happy,emotion,9326.jpg,a344fb6d88eead8e4ade275192c93c41
E:\AMIT AI\Face Mask & Emotion detection\happy\9328.jpg,True,48,48,1,1153,L,,happy,emotion,9328.jpg,82d44e95c252d0975150285123883625
E:\AMIT AI\Face Mask & Emotion detection\happy\9330.jpg,True,48,48,1,1628,L,,happy,emotion,9330.jpg,0dc17956f90bf853de5d40f74914b039
E:\AMIT AI\Face Mask & Emotion detection\happy\9332.jpg,True,48,48,1,1489,L,,happy,emotion,9332.jpg,f89576ef6d4bff08365db9a37fa920be
E:\AMIT AI\Face Mask & Emotion detection\happy\9339.jpg,True,48,48,1,1639,L,,happy,emotion,9339.jpg,90dcd118ea03630e53cf25565454e97e
E:\AMIT AI\Face Mask & Emotion detection\happy\9341.jpg,True,48,48,1,1616,L,,happy,emotion,9341.jpg,64c3504e158ddb9f075a7827da7bb8fe
E:\AMIT AI\Face Mask & Emotion detection\happy\9344.jpg,True,48,48,1,1487,L,,happy,emotion,9344.jpg,d596aa6523bc416e9f768b958ab96920
E:\AMIT AI\Face Mask & Emotion detection\happy\9347.jpg,True,48,48,1,1476,L,,happy,emotion,9347.jpg,1f365cc603ec66fafe634cc76a220907
E:\AMIT AI\Face Mask & Emotion detection\happy\9350.jpg,True,48,48,1,1578,L,,happy,emotion,9350.jpg,ef0715f7536974586f194eef12ebc745
E:\AMIT AI\Face Mask & Emotion detection\happy\9352.jpg,True,48,48,1,1587,L,,happy,emotion,9352.jpg,020a839d2e3991166ccdfbef9bfc9722
E:\AMIT AI\Face Mask & Emotion detection\happy\9361.jpg,True,48,48,1,1852,L,,happy,emotion,9361.jpg,ae9aef59f1825f8d8a97ebb7cc7c5dc3
E:\AMIT AI\Face Mask & Emotion detection\happy\9364.jpg,True,48,48,1,1516,L,,happy,emotion,9364.jpg,b06570ce0c896fb0d3127639a64098a7
E:\AMIT AI\Face Mask & Emotion detection\happy\9372.jpg,True,48,48,1,1601,L,,happy,emotion,9372.jpg,3be5dd51a123d0b639e5506c93547f72
E:\AMIT AI\Face Mask & Emotion detection\happy\9373.jpg,True,48,48,1,1632,L,,happy,emotion,9373.jpg,32057c3280ee744aebdef2b3a5d1e955
E:\AMIT AI\Face Mask & Emotion detection\happy\9376.jpg,True,48,48,1,1461,L,,happy,emotion,9376.jpg,adbdec00af90f547c85229c81739d399
E:\AMIT AI\Face Mask & Emotion detection\happy\9379.jpg,True,48,48,1,1453,L,,happy,emotion,9379.jpg,6b7059673b53236fcd23dbe6924703fa
E:\AMIT AI\Face Mask & Emotion detection\happy\9385.jpg,True,48,48,1,1685,L,,happy,emotion,9385.jpg,e1405e9005cfced2a111ab8c92883272
E:\AMIT AI\Face Mask & Emotion detection\happy\9386.jpg,True,48,48,1,1501,L,,happy,emotion,9386.jpg,a3ece398e26e70b3c5a89c79e773fea4
E:\AMIT AI\Face Mask & Emotion detection\happy\9388.jpg,True,48,48,1,1471,L,,happy,emotion,9388.jpg,66636b305f9fa9980e418c933b43be04
E:\AMIT AI\Face Mask & Emotion detection\happy\9401.jpg,True,48,48,1,1485,L,,happy,emotion,9401.jpg,b785f07a5f57b158d99869403bf067d3
E:\AMIT AI\Face Mask & Emotion detection\happy\9402.jpg,True,48,48,1,1620,L,,happy,emotion,9402.jpg,f6f0cc1a42873fb4a8d1b9c96de77c39
E:\AMIT AI\Face Mask & Emotion detection\happy\9407.jpg,True,48,48,1,1412,L,,happy,emotion,9407.jpg,16c870bcffc3c41c52c9232c2d5ce9c8
E:\AMIT AI\Face Mask & Emotion detection\happy\9411.jpg,True,48,48,1,1463,L,,happy,emotion,9411.jpg,0d9c6544324579bebdc51f8ba0eb23e3
E:\AMIT AI\Face Mask & Emotion detection\happy\9424.jpg,True,48,48,1,1414,L,,happy,emotion,9424.jpg,fd107c5560816578c475d8a335f84f76
E:\AMIT AI\Face Mask & Emotion detection\happy\9425.jpg,True,48,48,1,1598,L,,happy,emotion,9425.jpg,30e97e6691f0dddd4d62b46c83640405
E:\AMIT AI\Face Mask & Emotion detection\happy\9426.jpg,True,48,48,1,1365,L,,happy,emotion,9426.jpg,8d15b4dc83ba9857c0247fefedf75c64
E:\AMIT AI\Face Mask & Emotion detection\happy\9429.jpg,True,48,48,1,1530,L,,happy,emotion,9429.jpg,c82432bf77f7951efa663c7e96a6ab2c
E:\AMIT AI\Face Mask & Emotion detection\happy\9435.jpg,True,48,48,1,1576,L,,happy,emotion,9435.jpg,79e604984e5f5797281b698e26f36fbd
E:\AMIT AI\Face Mask & Emotion detection\happy\9447.jpg,True,48,48,1,1664,L,,happy,emotion,9447.jpg,53a0db31ed4937952eae244de8fc57b0
E:\AMIT AI\Face Mask & Emotion detection\happy\9455.jpg,True,48,48,1,1465,L,,happy,emotion,9455.jpg,a300a2693820631b4c610c14aa9a3fcd
E:\AMIT AI\Face Mask & Emotion detection\happy\9469.jpg,True,48,48,1,1494,L,,happy,emotion,9469.jpg,5f74a7e2f56d9277415004a7d14db803
E:\AMIT AI\Face Mask & Emotion detection\happy\9471.jpg,True,48,48,1,1573,L,,happy,emotion,9471.jpg,76465d00d049a32cd527fe616fa44c6e
E:\AMIT AI\Face Mask & Emotion detection\happy\9482.jpg,True,48,48,1,1453,L,,happy,emotion,9482.jpg,c018315d35f600f7c281c6bb07166bbf
E:\AMIT AI\Face Mask & Emotion detection\happy\9487.jpg,True,48,48,1,1484,L,,happy,emotion,9487.jpg,f4ac1cc4eb84882b3c949549f7b1878e
E:\AMIT AI\Face Mask & Emotion detection\happy\9496.jpg,True,48,48,1,1576,L,,happy,emotion,9496.jpg,f6444f8725020d49f9e27958d452ff3d
E:\AMIT AI\Face Mask & Emotion detection\happy\9497.jpg,True,48,48,1,1546,L,,happy,emotion,9497.jpg,f77b735d0c202b3a4c961d48e0cea960
E:\AMIT AI\Face Mask & Emotion detection\happy\9509.jpg,True,48,48,1,1516,L,,happy,emotion,9509.jpg,ba9b5b74459a1ceebd138a179dbb7852
E:\AMIT AI\Face Mask & Emotion detection\happy\9514.jpg,True,48,48,1,1624,L,,happy,emotion,9514.jpg,1da1de8184cf386d0db3c84684c34de1
E:\AMIT AI\Face Mask & Emotion detection\happy\9516.jpg,True,48,48,1,1752,L,,happy,emotion,9516.jpg,11e7f72a3822fb86da28fd89ecec98dd
E:\AMIT AI\Face Mask & Emotion detection\happy\9518.jpg,True,48,48,1,1563,L,,happy,emotion,9518.jpg,bbe943f1deb582741302e853a530df06
E:\AMIT AI\Face Mask & Emotion detection\happy\9523.jpg,True,48,48,1,1690,L,,happy,emotion,9523.jpg,9efd83801d74e0447e583122743da350
E:\AMIT AI\Face Mask & Emotion detection\happy\9531.jpg,True,48,48,1,1738,L,,happy,emotion,9531.jpg,f4587a99a345ee2b77465b8014a96206
E:\AMIT AI\Face Mask & Emotion detection\happy\9532.jpg,True,48,48,1,1602,L,,happy,emotion,9532.jpg,6ddf4e59fc29d57b741fb52f28a14346
E:\AMIT AI\Face Mask & Emotion detection\happy\9534.jpg,True,48,48,1,1671,L,,happy,emotion,9534.jpg,8fe7b2f9e64b4ea549c2c5df0bc890d1
E:\AMIT AI\Face Mask & Emotion detection\happy\9545.jpg,True,48,48,1,1548,L,,happy,emotion,9545.jpg,4ee52e1b4983280f53920a826714d369
E:\AMIT AI\Face Mask & Emotion detection\happy\9547.jpg,True,48,48,1,1629,L,,happy,emotion,9547.jpg,1c1dd5ad988c39422ca6107a61291978
E:\AMIT AI\Face Mask & Emotion detection\happy\9556.jpg,True,48,48,1,1685,L,,happy,emotion,9556.jpg,909cc28dfc4040708faa2dd1c4130a34
E:\AMIT AI\Face Mask & Emotion detection\happy\9562.jpg,True,48,48,1,1662,L,,happy,emotion,9562.jpg,2df1785776b44af65497c8fc1a8b73b1
E:\AMIT AI\Face Mask & Emotion detection\happy\9579.jpg,True,48,48,1,1520,L,,happy,emotion,9579.jpg,e291e8c6dfa4e9e345e88cf12d7fe491
E:\AMIT AI\Face Mask & Emotion detection\happy\9592.jpg,True,48,48,1,1395,L,,happy,emotion,9592.jpg,003eb689035a9ea07fedafe417745c00
E:\AMIT AI\Face Mask & Emotion detection\happy\9594.jpg,True,48,48,1,1770,L,,happy,emotion,9594.jpg,36307275851ac0880db0c67682a7e12a
E:\AMIT AI\Face Mask & Emotion detection\happy\9597.jpg,True,48,48,1,1641,L,,happy,emotion,9597.jpg,00bb8751e4d0baf560053ab4022d4acf
E:\AMIT AI\Face Mask & Emotion detection\happy\9600.jpg,True,48,48,1,1653,L,,happy,emotion,9600.jpg,8646cef99a71c820bac5932bc6bb1aa6
E:\AMIT AI\Face Mask & Emotion detection\happy\9603.jpg,True,48,48,1,1475,L,,happy,emotion,9603.jpg,7d97dc76c5b95d881fce9ab3367d99a5
E:\AMIT AI\Face Mask & Emotion detection\happy\9614.jpg,True,48,48,1,1571,L,,happy,emotion,9614.jpg,3632dcad4a30c833cdace76a70d475ff
E:\AMIT AI\Face Mask & Emotion detection\happy\9616.jpg,True,48,48,1,1397,L,,happy,emotion,9616.jpg,284b7b28c94a17aa0ae85f02d14f329d
E:\AMIT AI\Face Mask & Emotion detection\happy\9618.jpg,True,48,48,1,1662,L,,happy,emotion,9618.jpg,d191e922109e080d73693bf335689c47
E:\AMIT AI\Face Mask & Emotion detection\happy\9625.jpg,True,48,48,1,1626,L,,happy,emotion,9625.jpg,55d4ac79880d409f7f58ae2b6f0a82f4
E:\AMIT AI\Face Mask & Emotion detection\happy\9628.jpg,True,48,48,1,1547,L,,happy,emotion,9628.jpg,d6a9600f0a17237bd15c94a51ec2ff62
E:\AMIT AI\Face Mask & Emotion detection\happy\9631.jpg,True,48,48,1,1769,L,,happy,emotion,9631.jpg,968e6f2f601e4705b70d0e3845f04e3a
E:\AMIT AI\Face Mask & Emotion detection\happy\9634.jpg,True,48,48,1,1581,L,,happy,emotion,9634.jpg,0d4ee53853e97207aee87d2b4a7028b5
E:\AMIT AI\Face Mask & Emotion detection\happy\9635.jpg,True,48,48,1,1350,L,,happy,emotion,9635.jpg,b8b65a49ea8ce9412ed4b43374b2eca2
E:\AMIT AI\Face Mask & Emotion detection\happy\9636.jpg,True,48,48,1,1613,L,,happy,emotion,9636.jpg,3f2444c71f38543339cd43addcc5b865
E:\AMIT AI\Face Mask & Emotion detection\happy\9637.jpg,True,48,48,1,1833,L,,happy,emotion,9637.jpg,3f1bebca45c3b16e8e67e39b5baec23c
E:\AMIT AI\Face Mask & Emotion detection\happy\9641.jpg,True,48,48,1,1452,L,,happy,emotion,9641.jpg,dbdba8c5ab6dbe735ed39604b9b44b2b
E:\AMIT AI\Face Mask & Emotion detection\happy\9642.jpg,True,48,48,1,1605,L,,happy,emotion,9642.jpg,55b689ce07db7919acc4a891d554b48b
E:\AMIT AI\Face Mask & Emotion detection\happy\9647.jpg,True,48,48,1,1717,L,,happy,emotion,9647.jpg,1ac4fc67f679848d936fdcf531e5639c
E:\AMIT AI\Face Mask & Emotion detection\happy\9649.jpg,True,48,48,1,1766,L,,happy,emotion,9649.jpg,c9124706e0697ce8ad6ecdbe3eed8a2d
E:\AMIT AI\Face Mask & Emotion detection\happy\9652.jpg,True,48,48,1,1689,L,,happy,emotion,9652.jpg,e00d8bbe47da7ca61b8915918675f242
E:\AMIT AI\Face Mask & Emotion detection\happy\9653.jpg,True,48,48,1,1518,L,,happy,emotion,9653.jpg,0793a5c7bc70e7747b319f20dcbafd06
E:\AMIT AI\Face Mask & Emotion detection\happy\9660.jpg,True,48,48,1,1251,L,,happy,emotion,9660.jpg,5948d5b20d82b529be68921ce1ad7157
E:\AMIT AI\Face Mask & Emotion detection\happy\9663.jpg,True,48,48,1,1749,L,,happy,emotion,9663.jpg,27f13deaf6712a576df96b1f33b4d16d
E:\AMIT AI\Face Mask & Emotion detection\happy\9673.jpg,True,48,48,1,1137,L,,happy,emotion,9673.jpg,956120a83d326077da071cf1c05f741d
E:\AMIT AI\Face Mask & Emotion detection\happy\9682.jpg,True,48,48,1,1565,L,,happy,emotion,9682.jpg,204b8caa70bf804b36d2edc987252db5
E:\AMIT AI\Face Mask & Emotion detection\happy\9694.jpg,True,48,48,1,2060,L,,happy,emotion,9694.jpg,7f4c1d9a80d79dafb6febc6477b8519c
E:\AMIT AI\Face Mask & Emotion detection\happy\9699.jpg,True,48,48,1,1581,L,,happy,emotion,9699.jpg,1a3077537e1d9059fa15363c0acd0231
E:\AMIT AI\Face Mask & Emotion detection\happy\9702.jpg,True,48,48,1,1603,L,,happy,emotion,9702.jpg,d24ecf4acf9e57fa817800a9adbd656d
E:\AMIT AI\Face Mask & Emotion detection\happy\9705.jpg,True,48,48,1,1403,L,,happy,emotion,9705.jpg,950c823cc95c8cbff2a4ea839775d801
E:\AMIT AI\Face Mask & Emotion detection\happy\9706.jpg,True,48,48,1,1558,L,,happy,emotion,9706.jpg,55ade31159910a3baf82a3e2b52cdb49
E:\AMIT AI\Face Mask & Emotion detection\happy\9708.jpg,True,48,48,1,1641,L,,happy,emotion,9708.jpg,bc255203a53cbf30abcf52633d104e00
E:\AMIT AI\Face Mask & Emotion detection\happy\9709.jpg,True,48,48,1,1644,L,,happy,emotion,9709.jpg,a967c0c1562a3cccb7ee0f9980a2e2d1
E:\AMIT AI\Face Mask & Emotion detection\happy\9714.jpg,True,48,48,1,1549,L,,happy,emotion,9714.jpg,9e13d5bc8178f5d27bf809bcbf6f61c3
E:\AMIT AI\Face Mask & Emotion detection\happy\9740.jpg,True,48,48,1,1662,L,,happy,emotion,9740.jpg,84ed765d6aa35d47c9e95b51510d1cf3
E:\AMIT AI\Face Mask & Emotion detection\happy\9744.jpg,True,48,48,1,1495,L,,happy,emotion,9744.jpg,5e2675a75b5209df8c9e35a385518ab4
E:\AMIT AI\Face Mask & Emotion detection\happy\9762.jpg,True,48,48,1,1531,L,,happy,emotion,9762.jpg,74e19e0767a0832762e6b87697eef83f
E:\AMIT AI\Face Mask & Emotion detection\happy\9764.jpg,True,48,48,1,1682,L,,happy,emotion,9764.jpg,a96978abfaa7acce2912a25ede86f374
E:\AMIT AI\Face Mask & Emotion detection\happy\9766.jpg,True,48,48,1,1426,L,,happy,emotion,9766.jpg,80b8a27601d24878ed9075517c3289c6
E:\AMIT AI\Face Mask & Emotion detection\happy\9772.jpg,True,48,48,1,1501,L,,happy,emotion,9772.jpg,6d8fd1c1211ea89d1efff3c3acac1916
E:\AMIT AI\Face Mask & Emotion detection\happy\9775.jpg,True,48,48,1,1651,L,,happy,emotion,9775.jpg,63c2a534d86483717cfed1322a666191
E:\AMIT AI\Face Mask & Emotion detection\happy\9778.jpg,True,48,48,1,1598,L,,happy,emotion,9778.jpg,b107f1da0cc39e14f7dbabd3f49751bd
E:\AMIT AI\Face Mask & Emotion detection\happy\9779.jpg,True,48,48,1,1557,L,,happy,emotion,9779.jpg,1c6fe3c7296fa772b778e45c7475729b
E:\AMIT AI\Face Mask & Emotion detection\happy\9783.jpg,True,48,48,1,1600,L,,happy,emotion,9783.jpg,80789231b11393a173e3f7863d8e7137
E:\AMIT AI\Face Mask & Emotion detection\happy\9790.jpg,True,48,48,1,1346,L,,happy,emotion,9790.jpg,f697da043cd8cb492bf71d64c37ba6ef
E:\AMIT AI\Face Mask & Emotion detection\happy\9812.jpg,True,48,48,1,1336,L,,happy,emotion,9812.jpg,f603851d0d9de61309ae3d8d8fb7c219
E:\AMIT AI\Face Mask & Emotion detection\happy\9816.jpg,True,48,48,1,1575,L,,happy,emotion,9816.jpg,780273657fba66bdace78c0d0c7dca1d
E:\AMIT AI\Face Mask & Emotion detection\happy\9819.jpg,True,48,48,1,1506,L,,happy,emotion,9819.jpg,c74bd7b9a016ded7900d29afa8c73aa0
E:\AMIT AI\Face Mask & Emotion detection\happy\9825.jpg,True,48,48,1,1287,L,,happy,emotion,9825.jpg,9103f3745bcd1356b0794f6b8c64aa51
E:\AMIT AI\Face Mask & Emotion detection\happy\9826.jpg,True,48,48,1,1688,L,,happy,emotion,9826.jpg,c54685141f665b009cd31c8121900d1c
E:\AMIT AI\Face Mask & Emotion detection\happy\9827.jpg,True,48,48,1,1580,L,,happy,emotion,9827.jpg,0c4133fa984f9b861d3cae920addc10a
E:\AMIT AI\Face Mask & Emotion detection\happy\9828.jpg,True,48,48,1,1920,L,,happy,emotion,9828.jpg,43a35f2df33f2f5ce992dbfc0c5c01ff
E:\AMIT AI\Face Mask & Emotion detection\happy\9834.jpg,True,48,48,1,1592,L,,happy,emotion,9834.jpg,081e42bd60975301624b86c8f396176b
E:\AMIT AI\Face Mask & Emotion detection\happy\9837.jpg,True,48,48,1,1626,L,,happy,emotion,9837.jpg,41026866d4591712c14d9eccfd77ff7d
E:\AMIT AI\Face Mask & Emotion detection\happy\9840.jpg,True,48,48,1,1364,L,,happy,emotion,9840.jpg,9cd053d7e15829c02a4b25030b15fcbb
E:\AMIT AI\Face Mask & Emotion detection\happy\9846.jpg,True,48,48,1,1391,L,,happy,emotion,9846.jpg,50e7463a20823aded82097fdde6e0a56
E:\AMIT AI\Face Mask & Emotion detection\happy\9848.jpg,True,48,48,1,1658,L,,happy,emotion,9848.jpg,4c5d7d00e87e3bf110bbb7c9e1fa85bc
E:\AMIT AI\Face Mask & Emotion detection\happy\9855.jpg,True,48,48,1,1815,L,,happy,emotion,9855.jpg,2548cb5be48115068e265c6eaf983531
